(0.0, -7.2)[[-1.         -1.34213371  2.62149539  1.96670058]]
(0.0, -7.1)[[-1.         -1.32098899  2.77400854  1.99276219]]
(0.0, -7.0)[[-1.         -1.30153953  2.94656531  2.02347721]]
(0.0, -6.9)[[-1.         -1.28408073  3.14191893  2.05930505]]
(0.0, -6.8)[[-1.         -1.2689209   3.3628868   2.10065537]]
(0.0, -6.7)[[-1.         -1.2563613   3.61215858  2.14783799]]
(0.0, -6.6)[[-1.         -1.24666884  3.89203953  2.20100637]]
(0.0, -6.5)[[-1.         -1.24004457  4.20415869  2.26010563]]
(0.0, -6.4)[[-1.         -1.23659405  4.54919936  2.32483975]]
(0.0, -6.3)[[-1.         -1.23630777  4.9267234   2.39467124]]
(0.0, -6.2)[[-1.         -1.23905773  5.33514655  2.46885862]]
(0.0, -6.1)[[-1.         -1.24461188  5.77187838  2.54652462]]
(0.0, -6.0)[[-1.         -1.25266219  6.23358815  2.62673808]]
(0.0, -5.9)[[-1.         -1.26285851  6.71652502  2.70859055]]
(0.0, -5.8)[[-1.         -1.27484041  7.21682078  2.79125379]]
(0.0, -5.7)[[-1.         -1.2882619   7.73072797  2.87401325]]
(0.0, -5.6)[[-1.         -1.30280732  8.25477692  2.95628002]]
(0.0, -5.5)[[-1.         -1.31819931  8.7858587   3.03758717]]
(0.0, -5.4)[[-1.         -1.33420088  9.32125162  3.11757706]]
(0.0, -5.3)[[-1.         -1.35061357  9.85861094  3.19598474]]
(0.0, -5.2)[[-1.         -1.36727374 10.39593797  3.27262091]]
(0.0, -5.1)[[-1.         -1.38404791 10.93154005  3.34735624]]
(0.0, -5.0)[[-1.         -1.40082814 11.46398866  3.42010794]]
(0.0, -4.9)[[-1.         -1.41752773 11.99207962  3.49082869]]
(0.0, -4.8)[[-1.         -1.43407737 12.51479752  3.55949783]]
(0.0, -4.7)[[-1.         -1.450422   13.0312847   3.62611437]]
(0.0, -4.6)[[-1.         -1.46651804 13.54081508  3.69069169]]
(0.0, -4.5)[[-1.         -1.48233125 14.04277208  3.75325336]]
(0.0, -4.4)[[-1.         -1.49783485 14.53663041  3.81383011]]
(0.0, -4.3)[[-1.         -1.51300815 15.02194093  3.87245741]]
(0.0, -4.2)[[-1.         -1.5278353  15.49831822  3.92917374]]
(0.0, -4.1)[[-1.         -1.54230435 15.96543027  3.98401926]]
(0.0, -4.0)[[-1.         -1.55640651 16.42299007  4.03703485]]
(0.0, -3.9)[[-1.         -1.57013553 16.87074854  4.0882614 ]]
(0.0, -3.8)[[-1.         -1.58348714 17.3084888   4.13773927]]
(0.0, -3.7)[[-1.         -1.59645874 17.7360213   4.18550793]]
(0.0, -3.6)[[-1.         -1.609049   18.15317988  4.23160574]]
(0.0, -3.5)[[-1.         -1.62125761 18.55981836  4.27606972]]
(0.0, -3.4)[[-1.         -1.6330851  18.95580776  4.31893547]]
(0.0, -3.3)[[-1.         -1.64453263 19.34103396  4.36023709]]
(0.0, -3.2)[[-1.         -1.65560184 19.71539568  4.40000717]]
(0.0, -3.1)[[-1.         -1.66629477 20.07880281  4.43827678]]
(0.0, -3.0)[[-1.         -1.67661373 20.43117498  4.47507547]]
(0.0, -2.9)[[-1.         -1.68656125 20.77244031  4.51043131]]
(0.0, -2.8)[[-1.         -1.69614001 21.10253444  4.54437093]]
(0.0, -2.7)[[-1.         -1.70535275 21.42139953  4.57691953]]
(0.0, -2.6)[[-1.         -1.7142023  21.7289836   4.60810099]]
(0.0, -2.5)[[-1.         -1.72269148 22.02523978  4.63793783]]
(0.0, -2.4)[[-1.         -1.73082311 22.31012578  4.66645134]]
(0.0, -2.3)[[-1.         -1.73859996 22.5836034   4.69366159]]
(0.0, -2.2)[[-1.         -1.74602476 22.84563805  4.71958746]]
(0.0, -2.1)[[-1.         -1.75310016 23.09619842  4.74424673]]
(0.0, -2.0)[[-1.         -1.75982873 23.33525613  4.76765608]]
(0.0, -1.9)[[-1.         -1.76621297 23.56278545  4.78983117]]
(0.0, -1.8)[[-1.         -1.77225523 23.77876304  4.81078664]]
(0.0, -1.7)[[-1.         -1.7779578  23.98316772  4.83053618]]
(0.0, -1.6)[[-1.         -1.78332285 24.1759803   4.84909257]]
(0.0, -1.5)[[-1.         -1.78835241 24.35718339  4.86646766]]
(0.0, -1.4)[[-1.         -1.79304843 24.52676124  4.88267247]]
(0.0, -1.3)[[-1.         -1.79741269 24.68469965  4.89771715]]
(0.0, -1.2)[[-1.         -1.80144691 24.83098581  4.91161109]]
(0.0, -1.1)[[-1.         -1.80515263 24.96560819  4.92436284]]
(0.0, -1.0)[[-1.         -1.80853129 25.08855649  4.93598022]]
(0.0, -0.9)[[-1.         -1.81158422 25.19982155  4.94647031]]
(0.0, -0.8)[[-1.         -1.8143126  25.29939525  4.95583944]]
(0.0, -0.7)[[-1.         -1.81671749 25.38727048  4.96409325]]
(0.0, -0.6)[[-1.         -1.81879983 25.4634411   4.97123668]]
(0.0, -0.5)[[-1.         -1.82056043 25.52790183  4.97727398]]
(0.0, -0.4)[[-1.         -1.82199999 25.58064831  4.98220874]]
(0.0, -0.3)[[-1.         -1.82311907 25.62167698  4.98604386]]
(0.0, -0.2)[[-1.         -1.82391809 25.6509851   4.98878163]]
(0.0, -0.1)[[-1.         -1.82439738 25.66857075  4.99042365]]
(0.0, 0.0)[[-1.         -1.82455713 25.67443276  4.99097088]]
(0.0, 0.1)[[-1.         -1.82439738 25.66857075  4.99042365]]
(0.0, 0.2)[[-1.         -1.82391809 25.6509851   4.98878163]]
(0.0, 0.3)[[-1.         -1.82311907 25.62167698  4.98604386]]
(0.0, 0.4)[[-1.         -1.82199999 25.58064831  4.98220874]]
(0.0, 0.5)[[-1.         -1.82056043 25.52790183  4.97727398]]
(0.0, 0.6)[[-1.         -1.81879983 25.4634411   4.97123668]]
(0.0, 0.7)[[-1.         -1.81671749 25.38727048  4.96409325]]
(0.0, 0.8)[[-1.         -1.8143126  25.29939525  4.95583944]]
(0.0, 0.9)[[-1.         -1.81158422 25.19982155  4.94647031]]
(0.0, 1.0)[[-1.         -1.80853129 25.08855649  4.93598022]]
(0.0, 1.1)[[-1.         -1.80515263 24.96560819  4.92436284]]
(0.0, 1.2)[[-1.         -1.80144691 24.83098581  4.91161109]]
(0.0, 1.3)[[-1.         -1.79741269 24.68469965  4.89771715]]
(0.0, 1.4)[[-1.         -1.79304843 24.52676124  4.88267247]]
(0.0, 1.5)[[-1.         -1.78835241 24.35718339  4.86646766]]
(0.0, 1.6)[[-1.         -1.78332285 24.1759803   4.84909257]]
(0.0, 1.7)[[-1.         -1.7779578  23.98316772  4.83053618]]
(0.0, 1.8)[[-1.         -1.77225523 23.77876304  4.81078664]]
(0.0, 1.9)[[-1.         -1.76621297 23.56278545  4.78983117]]
(0.0, 2.0)[[-1.         -1.75982873 23.33525613  4.76765608]]
(0.0, 2.1)[[-1.         -1.75310016 23.09619842  4.74424673]]
(0.0, 2.2)[[-1.         -1.74602476 22.84563805  4.71958746]]
(0.0, 2.3)[[-1.         -1.73859996 22.5836034   4.69366159]]
(0.0, 2.4)[[-1.         -1.73082311 22.31012578  4.66645134]]
(0.0, 2.5)[[-1.         -1.72269148 22.02523978  4.63793783]]
(0.0, 2.6)[[-1.         -1.7142023  21.7289836   4.60810099]]
(0.0, 2.7)[[-1.         -1.70535275 21.42139953  4.57691953]]
(0.0, 2.8)[[-1.         -1.69614001 21.10253444  4.54437093]]
(0.0, 2.9)[[-1.         -1.68656125 20.77244031  4.51043131]]
(0.0, 3.0)[[-1.         -1.67661373 20.43117498  4.47507547]]
(0.0, 3.1)[[-1.         -1.66629477 20.07880281  4.43827678]]
(0.0, 3.2)[[-1.         -1.65560184 19.71539568  4.40000717]]
(0.0, 3.3)[[-1.         -1.64453263 19.34103396  4.36023709]]
(0.0, 3.4)[[-1.         -1.6330851  18.95580776  4.31893547]]
(0.0, 3.5)[[-1.         -1.62125761 18.55981836  4.27606972]]
(0.0, 3.6)[[-1.         -1.609049   18.15317988  4.23160574]]
(0.0, 3.7)[[-1.         -1.59645874 17.7360213   4.18550793]]
(0.0, 3.8)[[-1.         -1.58348714 17.3084888   4.13773927]]
(0.0, 3.9)[[-1.         -1.57013553 16.87074854  4.0882614 ]]
(0.0, 4.0)[[-1.         -1.55640651 16.42299007  4.03703485]]
(0.0, 4.1)[[-1.         -1.54230435 15.96543027  3.98401926]]
(0.0, 4.2)[[-1.         -1.5278353  15.49831822  3.92917374]]
(0.0, 4.3)[[-1.         -1.51300815 15.02194093  3.87245741]]
(0.0, 4.4)[[-1.         -1.49783485 14.53663041  3.81383011]]
(0.0, 4.5)[[-1.         -1.48233125 14.04277208  3.75325336]]
(0.0, 4.6)[[-1.         -1.46651804 13.54081508  3.69069169]]
(0.0, 4.7)[[-1.         -1.450422   13.0312847   3.62611437]]
(0.0, 4.8)[[-1.         -1.43407737 12.51479752  3.55949783]]
(0.0, 4.9)[[-1.         -1.41752773 11.99207962  3.49082869]]
(0.0, 5.0)[[-1.         -1.40082814 11.46398866  3.42010794]]
(0.0, 5.1)[[-1.         -1.38404791 10.93154005  3.34735624]]
(0.0, 5.2)[[-1.         -1.36727374 10.39593797  3.27262091]]
(0.0, 5.3)[[-1.         -1.35061357  9.85861094  3.19598474]]
(0.0, 5.4)[[-1.         -1.33420088  9.32125162  3.11757706]]
(0.0, 5.5)[[-1.         -1.31819931  8.7858587   3.03758717]]
(0.0, 5.6)[[-1.         -1.30280732  8.25477692  2.95628002]]
(0.0, 5.7)[[-1.         -1.2882619   7.73072797  2.87401325]]
(0.0, 5.8)[[-1.         -1.27484041  7.21682078  2.79125379]]
(0.0, 5.9)[[-1.         -1.26285851  6.71652502  2.70859055]]
(0.0, 6.0)[[-1.         -1.25266219  6.23358815  2.62673808]]
(0.0, 6.1)[[-1.         -1.24461188  5.77187838  2.54652462]]
(0.0, 6.2)[[-1.         -1.23905773  5.33514655  2.46885862]]
(0.0, 6.3)[[-1.         -1.23630777  4.9267234   2.39467124]]
(0.0, 6.4)[[-1.         -1.23659405  4.54919936  2.32483975]]
(0.0, 6.5)[[-1.         -1.24004457  4.20415869  2.26010563]]
(0.0, 6.6)[[-1.         -1.24666884  3.89203953  2.20100637]]
(0.0, 6.7)[[-1.         -1.2563613   3.61215858  2.14783799]]
(0.0, 6.8)[[-1.         -1.2689209   3.3628868   2.10065537]]
(0.0, 6.9)[[-1.         -1.28408073  3.14191893  2.05930505]]
(0.0, 7.0)[[-1.         -1.30153953  2.94656531  2.02347721]]
(0.0, 7.1)[[-1.         -1.32098899  2.77400854  1.99276219]]
(0.0, 7.2)[[-1.         -1.34213371  2.62149539  1.96670058]]
(0.0, 7.3)[[-1.         -1.3647034   2.4864595   1.94482191]]
(0.0, 7.4)[[-1.         -1.38845881  2.36658567  1.92667091]]
(0.0, 7.5)[[-1.         -1.41319299  2.25983186  1.91182327]]
(0.0, 7.6)[[-1.         -1.43872993  2.16442414  1.89989339]]
(0.0, 7.7)[[-1.         -1.46492158  2.07883665  1.89053685]]
(0.0, 7.8)[[-1.         -1.4916444   2.00176478  1.88344952]]
(0.0, 7.9)[[-1.         -1.51879579  1.93209658  1.87836483]]
(0.0, 8.0)[[-1.         -1.54629083  1.86888534  1.87505017]]
(0.1, -8.0)[[-1.         -1.52112779  2.27568073  2.57318729]]
(0.1, -7.9)[[-1.         -1.49598071  2.34273759  2.56686853]]
(0.1, -7.8)[[-1.         -1.47120255  2.41669369  2.56235997]]
(0.1, -7.7)[[-1.         -1.44688268  2.49852926  2.55989513]]
(0.1, -7.6)[[-1.         -1.42312751  2.5893845   2.55973941]]
(0.1, -7.5)[[-1.         -1.40006329  2.69058177  2.5621925 ]]
(0.1, -7.4)[[-1.         -1.37783872  2.80364646  2.56758956]]
(0.1, -7.3)[[-1.         -1.35662723  2.93032295  2.57630008]]
(0.1, -7.2)[[-1.         -1.33662833  3.07258002  2.58872309]]
(0.1, -7.1)[[-1.         -1.31806704  3.23259763  2.60527678]]
(0.1, -7.0)[[-1.         -1.30119032  3.4127246   2.6263807 ]]
(0.1, -6.9)[[-1.         -1.28625923  3.61539557  2.65242883]]
(0.1, -6.8)[[-1.         -1.27353571  3.84299819  2.68375333]]
(0.1, -6.7)[[-1.         -1.26326372  4.09768913  2.72058112]]
(0.1, -6.6)[[-1.         -1.25564605  4.38117275  2.76298927]]
(0.1, -6.5)[[-1.         -1.25082025  4.69447501  2.81086862]]
(0.1, -6.4)[[-1.         -1.24883874  5.03776057  2.86390638]]
(0.1, -6.3)[[-1.         -1.24965848  5.41024214  2.92159537]]
(0.1, -6.2)[[-1.         -1.25314331  5.81021117  2.98327081]]
(0.1, -6.1)[[-1.         -1.2590787   6.23518541  3.04816717]]
(0.1, -6.0)[[-1.         -1.26719488  6.68213571  3.11548211]]
(0.1, -5.9)[[-1.         -1.27719275  7.14773891  3.18443443]]
(0.1, -5.8)[[-1.         -1.28876753  7.62860878  3.25430744]]
(0.1, -5.7)[[-1.         -1.30162688  8.12147537  3.32447477]]
(0.1, -5.6)[[-1.         -1.31550274  8.62330391  3.39441042]]
(0.1, -5.5)[[-1.         -1.33015747  9.1313588   3.46368733]]
(0.1, -5.4)[[-1.         -1.3453856   9.64322563  3.5319687 ]]
(0.1, -5.3)[[-1.         -1.36101281 10.15680489  3.59899608]]
(0.1, -5.2)[[-1.         -1.37689324 10.6702893   3.66457638]]
(0.1, -5.1)[[-1.         -1.39290616 11.1821331   3.72856976]]
(0.1, -5.0)[[-1.         -1.40895234 11.69101916  3.79087876]]
(0.1, -4.9)[[-1.         -1.42495079 12.1958269   3.85143917]]
(0.1, -4.8)[[-1.         -1.44083566 12.69560314  3.9102125 ]]
(0.1, -4.7)[[-1.         -1.45655368 13.18953619  3.96717991]]
(0.1, -4.6)[[-1.         -1.47206186 13.67693363  4.02233745]]
(0.1, -4.5)[[-1.         -1.48732572 14.15720333  4.07569224]]
(0.1, -4.4)[[-1.         -1.50231766 14.62983747  4.12725955]]
(0.1, -4.3)[[-1.         -1.51701574 15.09439927  4.17706053]]
(0.1, -4.2)[[-1.         -1.53140261 15.55051177  4.22512043]]
(0.1, -4.1)[[-1.        -1.5454647 15.9978486  4.2714673]]
(0.1, -4.0)[[-1.         -1.55919149 16.43612626  4.31613091]]
(0.1, -3.9)[[-1.         -1.57257494 16.86509764  4.35914198]]
(0.1, -3.8)[[-1.         -1.58560905 17.28454667  4.40053164]]
(0.1, -3.7)[[-1.         -1.59828949 17.69428382  4.44033092]]
(0.1, -3.6)[[-1.         -1.61061324 18.09414232  4.47857045]]
(0.1, -3.5)[[-1.         -1.6225784  18.48397503  4.51528022]]
(0.1, -3.4)[[-1.         -1.63418392 18.86365169  4.55048941]]
(0.1, -3.3)[[-1.         -1.64542949 19.23305672  4.58422625]]
(0.1, -3.2)[[-1.         -1.65631534 19.59208729  4.61651797]]
(0.1, -3.1)[[-1.         -1.66684216 19.94065168  4.64739072]]
(0.1, -3.0)[[-1.         -1.67701102 20.27866789  4.67686954]]
(0.1, -2.9)[[-1.         -1.68682322 20.60606245  4.70497837]]
(0.1, -2.8)[[-1.         -1.69628032 20.9227694   4.73174004]]
(0.1, -2.7)[[-1.         -1.705384   21.22872941  4.75717628]]
(0.1, -2.6)[[-1.         -1.71413606 21.52388901  4.78130774]]
(0.1, -2.5)[[-1.         -1.72253839 21.80819994  4.80415402]]
(0.1, -2.4)[[-1.         -1.73059292 22.08161859  4.82573368]]
(0.1, -2.3)[[-1.         -1.73830156 22.34410548  4.84606428]]
(0.1, -2.2)[[-1.         -1.74566628 22.59562486  4.86516241]]
(0.1, -2.1)[[-1.         -1.75268897 22.83614431  4.88304372]]
(0.1, -2.0)[[-1.         -1.75937153 23.06563439  4.89972293]]
(0.1, -1.9)[[-1.         -1.76571578 23.2840684   4.9152139 ]]
(0.1, -1.8)[[-1.         -1.77172349 23.49142209  4.92952962]]
(0.1, -1.7)[[-1.         -1.77739638 23.68767343  4.94268225]]
(0.1, -1.6)[[-1.         -1.78273609 23.87280246  4.95468315]]
(0.1, -1.5)[[-1.         -1.78774418 24.04679105  4.96554291]]
(0.1, -1.4)[[-1.         -1.79242211 24.20962279  4.97527134]]
(0.1, -1.3)[[-1.         -1.79677129 24.36128286  4.98387756]]
(0.1, -1.2)[[-1.         -1.80079301 24.50175789  4.99136993]]
(0.1, -1.1)[[-1.         -1.8044885  24.63103583  4.99775614]]
(0.1, -1.0)[[-1.         -1.80785886 24.74910593  5.00304321]]
(0.1, -0.9)[[-1.         -1.81090512 24.85595859  5.00723748]]
(0.1, -0.8)[[-1.         -1.81362823 24.95158534  5.01034466]]
(0.1, -0.7)[[-1.         -1.81602899 25.03597873  5.0123698 ]]
(0.1, -0.6)[[-1.         -1.81810817 25.10913231  5.01331737]]
(0.1, -0.5)[[-1.         -1.81986638 25.1710406   5.01319118]]
(0.1, -0.4)[[-1.         -1.82130418 25.22169898  5.01199446]]
(0.1, -0.3)[[-1.         -1.82242201 25.26110375  5.00972985]]
(0.1, -0.2)[[-1.         -1.82322022 25.28925205  5.00639939]]
(0.1, -0.1)[[-1.         -1.82369904 25.30614183  5.00200453]]
(0.1, 0.0)[[-1.         -1.82385863 25.3117719   4.99654615]]
(0.1, 0.1)[[-1.         -1.82369904 25.30614183  4.99002452]]
(0.1, 0.2)[[-1.         -1.82322022 25.28925205  4.98243937]]
(0.1, 0.3)[[-1.         -1.82242201 25.26110375  4.97378982]]
(0.1, 0.4)[[-1.         -1.82130418 25.22169898  4.96407442]]
(0.1, 0.5)[[-1.         -1.81986638 25.1710406   4.95329113]]
(0.1, 0.6)[[-1.         -1.81810817 25.10913231  4.94143731]]
(0.1, 0.7)[[-1.         -1.81602899 25.03597873  4.92850973]]
(0.1, 0.8)[[-1.         -1.81362823 24.95158534  4.91450458]]
(0.1, 0.9)[[-1.         -1.81090512 24.85595859  4.89941739]]
(0.1, 1.0)[[-1.         -1.80785886 24.74910593  4.88324311]]
(0.1, 1.1)[[-1.         -1.8044885  24.63103583  4.86597604]]
(0.1, 1.2)[[-1.         -1.80079301 24.50175789  4.84760981]]
(0.1, 1.3)[[-1.         -1.79677129 24.36128286  4.82813743]]
(0.1, 1.4)[[-1.         -1.79242211 24.20962279  4.8075512 ]]
(0.1, 1.5)[[-1.         -1.78774418 24.04679105  4.78584276]]
(0.1, 1.6)[[-1.         -1.78273609 23.87280246  4.76300299]]
(0.1, 1.7)[[-1.         -1.77739638 23.68767343  4.73902208]]
(0.1, 1.8)[[-1.         -1.77172349 23.49142209  4.71388944]]
(0.1, 1.9)[[-1.         -1.76571578 23.2840684   4.68759371]]
(0.1, 2.0)[[-1.         -1.75937153 23.06563439  4.66012273]]
(0.1, 2.1)[[-1.         -1.75268897 22.83614431  4.63146351]]
(0.1, 2.2)[[-1.         -1.74566628 22.59562486  4.60160219]]
(0.1, 2.3)[[-1.         -1.73830156 22.34410548  4.57052405]]
(0.1, 2.4)[[-1.         -1.73059292 22.08161859  4.53821344]]
(0.1, 2.5)[[-1.         -1.72253839 21.80819994  4.50465377]]
(0.1, 2.6)[[-1.         -1.71413606 21.52388901  4.46982748]]
(0.1, 2.7)[[-1.         -1.705384   21.22872941  4.43371601]]
(0.1, 2.8)[[-1.         -1.69628032 20.9227694   4.39629976]]
(0.1, 2.9)[[-1.         -1.68682322 20.60606245  4.35755808]]
(0.1, 3.0)[[-1.         -1.67701102 20.27866789  4.31746924]]
(0.1, 3.1)[[-1.         -1.66684216 19.94065168  4.27601041]]
(0.1, 3.2)[[-1.         -1.65631534 19.59208729  4.23315765]]
(0.1, 3.3)[[-1.         -1.64542949 19.23305672  4.18888592]]
(0.1, 3.4)[[-1.         -1.63418392 18.86365169  4.14316907]]
(0.1, 3.5)[[-1.         -1.6225784  18.48397503  4.09597987]]
(0.1, 3.6)[[-1.         -1.61061324 18.09414232  4.04729009]]
(0.1, 3.7)[[-1.         -1.59828949 17.69428382  3.99707055]]
(0.1, 3.8)[[-1.         -1.58560905 17.28454667  3.94529126]]
(0.1, 3.9)[[-1.         -1.57257494 16.86509764  3.89192159]]
(0.1, 4.0)[[-1.         -1.55919149 16.43612626  3.83693051]]
(0.1, 4.1)[[-1.         -1.5454647  15.9978486   3.78028689]]
(0.1, 4.2)[[-1.         -1.53140261 15.55051177  3.72196001]]
(0.1, 4.3)[[-1.         -1.51701574 15.09439927  3.6619201 ]]
(0.1, 4.4)[[-1.         -1.50231766 14.62983747  3.60013911]]
(0.1, 4.5)[[-1.         -1.48732572 14.15720333  3.53659179]]
(0.1, 4.6)[[-1.         -1.47206186 13.67693363  3.47125699]]
(0.1, 4.7)[[-1.         -1.45655368 13.18953619  3.40411944]]
(0.1, 4.8)[[-1.         -1.44083566 12.69560314  3.33517202]]
(0.1, 4.9)[[-1.         -1.42495079 12.1958269   3.26441868]]
(0.1, 5.0)[[-1.         -1.40895234 11.69101916  3.19187826]]
(0.1, 5.1)[[-1.         -1.39290616 11.1821331   3.11758925]]
(0.1, 5.2)[[-1.         -1.37689324 10.6702893   3.04161586]]
(0.1, 5.3)[[-1.         -1.36101281 10.15680489  2.96405555]]
(0.1, 5.4)[[-1.         -1.3453856   9.64322563  2.88504816]]
(0.1, 5.5)[[-1.         -1.33015747  9.1313588   2.80478678]]
(0.1, 5.6)[[-1.         -1.31550274  8.62330391  2.72352986]]
(0.1, 5.7)[[-1.         -1.30162688  8.12147537  2.6416142 ]]
(0.1, 5.8)[[-1.         -1.28876753  7.62860878  2.55946686]]
(0.1, 5.9)[[-1.         -1.27719275  7.14773891  2.47761384]]
(0.1, 6.0)[[-1.         -1.26719488  6.68213571  2.39668151]]
(0.1, 6.1)[[-1.         -1.2590787   6.23518541  2.31738656]]
(0.1, 6.2)[[-1.         -1.25314331  5.81021117  2.24051019]]
(0.1, 6.3)[[-1.         -1.24965848  5.41024214  2.16685474]]
(0.1, 6.4)[[-1.         -1.24883874  5.03776057  2.09718575]]
(0.1, 6.5)[[-1.         -1.25082025  4.69447501  2.03216797]]
(0.1, 6.6)[[-1.         -1.25564605  4.38117275  1.97230861]]
(0.1, 6.7)[[-1.         -1.26326372  4.09768913  1.91792045]]
(0.1, 6.8)[[-1.         -1.27353571  3.84299819  1.86911265]]
(0.1, 6.9)[[-1.         -1.28625923  3.61539557  1.82580814]]
(0.1, 7.0)[[-1.         -1.30119032  3.4127246   1.78778   ]]
(0.1, 7.1)[[-1.         -1.31806704  3.23259763  1.75469607]]
(0.1, 7.2)[[-1.         -1.33662833  3.07258002  1.72616237]]
(0.1, 7.3)[[-1.         -1.35662723  2.93032295  1.70175935]]
(0.1, 7.4)[[-1.         -1.37783872  2.80364646  1.68106882]]
(0.1, 7.5)[[-1.         -1.40006329  2.69058177  1.66369175]]
(0.1, 7.6)[[-1.         -1.42312751  2.5893845   1.64925865]]
(0.1, 7.7)[[-1.         -1.44688268  2.49852926  1.63743436]]
(0.1, 7.8)[[-1.         -1.47120255  2.41669369  1.62791919]]
(0.1, 7.9)[[-1.         -1.49598071  2.34273759  1.62044774]]
(0.1, 8.0)[[-1.         -1.52112779  2.27568073  1.61478649]]
(0.2, -8.0)[[-1.         -1.44529344  3.33324324  3.50529026]]
(0.2, -7.9)[[-1.         -1.42682462  3.42023021  3.49186244]]
(0.2, -7.8)[[-1.         -1.40884919  3.51567661  3.48035924]]
(0.2, -7.7)[[-1.         -1.39146388  3.62060236  3.47099797]]
(0.2, -7.6)[[-1.         -1.37477825  3.73614303  3.46401512]]
(0.2, -7.5)[[-1.         -1.35891514  3.86354985  3.4596644 ]]
(0.2, -7.4)[[-1.         -1.34401031  4.00418199  3.45821266]]
(0.2, -7.3)[[-1.         -1.33021109  4.15948776  3.45993311]]
(0.2, -7.2)[[-1.         -1.31767356  4.33097101  3.46509527]]
(0.2, -7.1)[[-1.         -1.3065579   4.52013943  3.47395119]]
(0.2, -7.0)[[-1.         -1.29702166  4.72843325  3.48671823]]
(0.2, -6.9)[[-1.         -1.28921118  4.95713568  3.50355928]]
(0.2, -6.8)[[-1.         -1.28325151  5.20727129  3.52456249]]
(0.2, -6.7)[[-1.         -1.27923612  5.47950385  3.54972354]]
(0.2, -6.6)[[-1.         -1.27721779  5.77404904  3.57893376]]
(0.2, -6.5)[[-1.         -1.27720247  6.09061855  3.61197738]]
(0.2, -6.4)[[-1.         -1.27914735  6.42840811  3.64853922]]
(0.2, -6.3)[[-1.         -1.28296368  6.78613342  3.68822221]]
(0.2, -6.2)[[-1.         -1.28852374  7.16210826  3.73057205]]
(0.2, -6.1)[[-1.         -1.29567074  7.55435058  3.77510487]]
(0.2, -6.0)[[-1.         -1.30422984  7.96069903  3.82133362]]
(0.2, -5.9)[[-1.         -1.31401868  8.37892344  3.86879025]]
(0.2, -5.8)[[-1.         -1.32485626  8.80681794  3.91704179]]
(0.2, -5.7)[[-1.         -1.33656967  9.24227119  3.96570025]]
(0.2, -5.6)[[-1.         -1.34899853  9.68331325  4.01442704]]
(0.2, -5.5)[[-1.         -1.36199752 10.12814195  4.06293324]]
(0.2, -5.4)[[-1.         -1.37543725 10.57513313  4.11097696]]
(0.2, -5.3)[[-1.         -1.38920416 11.02283946  4.15835904]]
(0.2, -5.2)[[-1.         -1.40319961 11.46998166  4.20491806]]
(0.2, -5.1)[[-1.         -1.41733864 11.91543554  4.25052505]]
(0.2, -5.0)[[-1.         -1.43154849 12.35821697  4.29507856]]
(0.2, -4.9)[[-1.         -1.44576719 12.79746643  4.33850012]]
(0.2, -4.8)[[-1.         -1.45994208 13.23243411  4.38073023]]
(0.2, -4.7)[[-1.         -1.47402857 13.66246601  4.42172495]]
(0.2, -4.6)[[-1.         -1.48798894 14.08699143  4.46145301]]
(0.2, -4.5)[[-1.         -1.50179135 14.50551185  4.49989332]]
(0.2, -4.4)[[-1.         -1.51540895 14.91759114  4.537033  ]]
(0.2, -4.3)[[-1.        -1.5288191 15.3228471  4.5728657]]
(0.2, -4.2)[[-1.         -1.54200272 15.72094414  4.60739025]]
(0.2, -4.1)[[-1.         -1.55494378 16.11158694  4.64060953]]
(0.2, -4.0)[[-1.         -1.56762877 16.49451507  4.67252959]]
(0.2, -3.9)[[-1.         -1.58004638 16.86949834  4.70315889]]
(0.2, -3.8)[[-1.         -1.59218708 17.23633284  4.73250773]]
(0.2, -3.7)[[-1.         -1.60404291 17.59483747  4.76058776]]
(0.2, -3.6)[[-1.         -1.6156072  17.94485112  4.78741159]]
(0.2, -3.5)[[-1.         -1.62687438 18.28623006  4.81299248]]
(0.2, -3.4)[[-1.         -1.63783983 18.61884585  4.83734408]]
(0.2, -3.3)[[-1.         -1.64849971 18.94258344  4.86048023]]
(0.2, -3.2)[[-1.         -1.65885085 19.25733959  4.88241484]]
(0.2, -3.1)[[-1.         -1.66889064 19.56302149  4.90316168]]
(0.2, -3.0)[[-1.         -1.67861696 19.85954551  4.92273438]]
(0.2, -2.9)[[-1.         -1.68802808 20.14683621  4.94114626]]
(0.2, -2.8)[[-1.         -1.69712261 20.42482542  4.95841032]]
(0.2, -2.7)[[-1.         -1.70589947 20.69345144  4.97453918]]
(0.2, -2.6)[[-1.         -1.71435781 20.95265833  4.98954505]]
(0.2, -2.5)[[-1.         -1.72249697 21.20239536  5.0034397 ]]
(0.2, -2.4)[[-1.         -1.73031647 21.44261643  5.01623442]]
(0.2, -2.3)[[-1.         -1.73781599 21.67327964  5.02794004]]
(0.2, -2.2)[[-1.         -1.74499529 21.89434684  5.03856692]]
(0.2, -2.1)[[-1.         -1.75185425 22.10578332  5.04812491]]
(0.2, -2.0)[[-1.         -1.75839283 22.30755744  5.05662339]]
(0.2, -1.9)[[-1.         -1.76461105 22.49964039  5.06407124]]
(0.2, -1.8)[[-1.         -1.77050898 22.68200593  5.07047688]]
